source_language,source_text,translated_text
"eng_Latn","lego advent calendar 2025 flowers","乐高2025年花朵主题圣诞倒数日历"
"eng_Latn","ulta advent calendar","终极圣诞倒数日历"
"eng_Latn","gabby dollhouse advent calendar 2025","2025年加布丽埃勒玩具屋圣诞倒数日历"
"eng_Latn","advent calendar skincare","护肤日历"
"eng_Latn","girl advent calendar","女孩主题的圣诞倒数日历"
"eng_Latn","christmas vacation advent calendar","圣诞假期倒数日历"
"eng_Latn","escape room advent calendar","密室逃脱日历"
"eng_Latn","bonne maman advent calendar","Bonne Maman 圣诞倒数日历"
"eng_Latn","laneige advent calendar","兰芝圣诞倒数日历"
"eng_Latn","snack advent calendar","零食日历"
"eng_Latn","lego nativity advent calendar","乐高耶稣诞生倒计时日历"
"eng_Latn","dog advent calendar 2025 treats","2025年狗狗日历礼盒"
"eng_Latn","gnome advent calendar","侏儒历险日历"
"eng_Latn","minecraft lego advent calendar 2025","2025年乐高版《我的世界》圣诞倒数日历"
"eng_Latn","men advent calendar","男士圣诞倒数日历"
"eng_Latn","wine advent calendar","葡萄酒倒数日历"
"eng_Latn","jam advent calendar 2025","2025年果酱日历"
"eng_Latn","clue advent calendar","线索式圣诞倒数日历"
"eng_Latn","universal yums advent calendar","通用零食圣诞倒数日历"
"eng_Latn","lego friends advent calendar","乐高朋友系列圣诞倒数日历"
"eng_Latn","chocolate advent calendars","巧克力圣诞倒数日历"
"eng_Latn","ornament advent calendar 2025","2025年装饰品降临日历"
"eng_Latn","2025 advent calendar kids","2025年儿童降临日历"
"eng_Latn","taba squishy advent calendar","塔巴软糯黏糊的圣诞倒数日历"
"eng_Latn","advent calendar jewelry","倒计时日历珠宝"
"eng_Latn","one piece advent calendar 2025","2025年海贼王降临日历"
"eng_Latn","hockey advent calendar 2025","2025年冰球日历"
"eng_Latn","advent calendar for boys 10-12 years","10-12岁男孩的圣诞倒数日历"
"eng_Latn","advent calendar for couples","情侣款圣诞倒数日历"
"eng_Latn","advent calendar 2025 adults","2025年成人日历"
"eng_Latn","bath bomb advent calendar 2025","2025年沐浴炸弹倒数日历"
"eng_Latn","eos advent calendar 2025","2025年Eos倒数日历"
"eng_Latn","advent calendar box","圣诞倒数日历盒"
"eng_Latn","schleich advent calendar","施莱赫圣诞倒数日历"
"eng_Latn","beer advent calendar 2025","2025年啤酒倒数日历"
"eng_Latn","l oreal advent calendar","欧莱雅圣诞倒数日历"
"eng_Latn","advent calendars beauty","美妆产品降临日历"
"eng_Latn","advent calendar toddler","幼儿用圣诞倒数日历"
"eng_Latn","christmas advent calendar 2025 kids","2025年儿童圣诞倒数日历"
"eng_Latn","disney doorables advent calendar","迪士尼门牌日历"
"eng_Latn","wooden advent calendar with drawers","带抽屉的木质圣诞倒数日历"
"eng_Latn","harry potter lego advent calendar","哈利波特乐高倒数日历"
"eng_Latn","frozen advent calendar 2025","2025年冷冻式圣诞倒数日历"
"eng_Latn","mini book advent calendar 2025","2025年迷你书历"
"eng_Latn","disney princess advent calendar","迪士尼公主主题的倒数日历"
"eng_Latn","sock advent calendar","袜子倒数日历"
"eng_Latn","lip gloss advent calendar 2025","2025年唇彩倒数日历"
"eng_Latn","top 10 children's advent calendars","十大儿童圣诞倒数日历"
"eng_Latn","kpop demon hunter advent calendar","Kpop猎魔人降临日历"
"eng_Latn","sol de janeiro advent calendar","一月之阳降临日历"
"eng_Latn","squishmallows advent calendar 2025","2025年软糖豆豆人圣诞倒数日历"
"eng_Latn","escape room advent calendar 2025","2025年密室逃脱历险日历"
"eng_Latn","moriah elizabeth advent calendar","莫里亚·伊丽莎白圣诞倒数日历"
"eng_Latn","advent calendar adult","成人版圣诞倒数日历"
"eng_Latn","hot sauce advent calendar 2025","2025年辣酱倒数日历"
"eng_Latn","frozen advent calendar","冷冻式圣诞倒数日历"
"eng_Latn","my holidays are booked advent calendar","我的假期已经预订好了，是去参加圣诞倒数日历活动"
"eng_Latn","book advent calendar 2025 adult","2025年成人书籍降临日历"
"eng_Latn","men's advent calendar 2025","2025年男士圣诞倒数日历"
"eng_Latn","advent calendar 2025 tea","2025年茶香日历"
"eng_Latn","24 day advent calendar","24天倒计时日历"
"eng_Latn","advent calendar perfume","香水日历"
"eng_Latn","teenage boy advent calendar","青少年男孩圣诞倒数日历"
"eng_Latn","glow recipe advent calendar","发光食谱圣诞倒数日历"
"eng_Latn","squishy advent calendar","软糯的圣诞倒数日历"
"eng_Latn","advent calendar reusable","可重复使用的圣诞倒数日历"
"eng_Latn","dice advent calendar 2025","2025年骰子式圣诞倒数日历"
"eng_Latn","highland cow advent calendar","高地奶牛日历"
"eng_Latn","peanuts advent calendar","花生倒数日历"
"eng_Latn","advent calendar for teen boy","青少年男孩的降临日历"
"eng_Latn","kid advent calendar","儿童圣诞倒数日历"
"eng_Latn","exit the game advent calendar","退出游戏冒险日历"
"eng_Latn","kitsch advent calendar 2025","2025年媚俗圣诞倒数日历"
"eng_Latn","mini brand advent calendar 2025","2025年迷你品牌圣诞倒数日历"
"eng_Latn","advent calendar stuffers","圣诞倒数日历小礼品"
"eng_Latn","advent puzzle calendar 2025","2025年降临节拼图日历"
"eng_Latn","make up advent calendar","制作圣诞倒数日历"
"eng_Latn","sports advent calendar","运动主题的倒数日历"
"eng_Latn","elf makeup advent calendar","精灵妆容圣诞倒数日历"
"eng_Latn","advent calendar 2025 pokemon","2025年宝可梦降临日历"
"eng_Latn","stationery advent calendar 2025","2025年文具圣诞倒数日历"
"eng_Latn","advent calendar for pets","宠物主题的倒数日历"
"eng_Latn","pandora advent calendar","潘多拉圣诞倒数日历"
"eng_Latn","football advent calendar","足球主题的圣诞倒数日历"
"eng_Latn","womens advent calendar","女士圣诞倒数日历"
"eng_Latn","teen boys advent calendar 2025","2025年青少年男孩冒险日历"
"eng_Latn","advent calendar mini toys","圣诞倒数日历迷你玩具"
"eng_Latn","dachshund advent calendar 2025","2025年腊肠犬主题圣诞倒数日历"
"eng_Latn","candle advent calendar","蜡烛式圣诞倒数日历"
"eng_Latn","advent calendar puzzle 2025","2025年圣诞倒数拼图"
"eng_Latn","soccer advent calendar","足球主题的圣诞倒数日历"
"eng_Latn","tequila advent calendar","龙舌兰酒倒数日历"
"eng_Latn","nail advent calendar 2025","2025年美甲日历"
"eng_Latn","christmas calendar countdown","圣诞日历倒计时"
"eng_Latn","schleich advent calendar 2025","施莱赫2025年圣诞倒数日历"
"eng_Latn","k pop advent calendar 2025","2025年K-pop倒数日历"
"eng_Latn","cologne advent calendar","古龙水降临日历"
"eng_Latn","advent calendar for adults women","成人女性日历本"
"eng_Latn","advent calendar 2025 harry potter","2025年哈利波特主题的倒数日历"
"eng_Latn","beer advent calendar","啤酒倒数日历"
"eng_Latn","advent calendars￼","圣诞倒数日历"
"eng_Latn","advent calendar 2025 perfume","2025年香水倒数日历"
"eng_Latn","advent calendar books","圣诞倒数日历书"
"eng_Latn","bird advent calendar 2025","2025年鸟类主题的倒数日历"
"eng_Latn","advent calendar bags","圣诞倒数日历包"
"eng_Latn","car advent calendar","汽车主题的日历"
"eng_Latn","chocolate advent calendar 2025 for adults","2025年成人巧克力倒数日历"
"eng_Latn","city lego advent calendar","乐高城市系列倒数日历"
"eng_Latn","avent calendar","活动日历"
"eng_Latn","chocolate advent calendar 2025 kids","2025年儿童巧克力倒数日历"
"eng_Latn","refillable advent calendar","可再填充的圣诞倒数日历"
"eng_Latn","teen girls advent calendar 2025","2025年少女款圣诞倒数日历"
"eng_Latn","horse advent calendar","马年倒数日历"
"eng_Latn","train advent calendar","火车主题的圣诞倒数日历"
"eng_Latn","advent calendar 2025 for kids","2025年儿童倒数日历"
"eng_Latn","advent calendar minecraft","《我的世界》圣诞倒数日历"
"eng_Latn","advent calendar craft","圣诞倒数日历手工制作"
"eng_Latn","wine advent calendar 2025 adult","2025年成人葡萄酒倒数日历"
"eng_Latn","diamond art advent calendar","钻石艺术日历"
"eng_Latn","capybara advent calendar","仓鼠主题的倒数日历"
"eng_Latn","puzzle advent calendar 2025 adult","2025年成人拼图日历"
"eng_Latn","rock advent calendar 2025","2025年摇滚日历"
"eng_Latn","advent calendar empty boxes to fill","待填写的空日历盒"
"eng_Latn","dungeons and dragons advent calendar","龙与地下城冒险日历"
"eng_Latn","advent calendar for cats","猫咪的降临日历"
"eng_Latn","cool advent calendars","酷炫的圣诞倒数日历"
"eng_Latn","family advent calendar","家庭圣诞倒数日历"
"eng_Latn","kpop demon hunters advent calendar 2025","2025年K-pop猎魔人倒数日历"
"eng_Latn","wwii aircraft advent calendar","二战飞机日历"
"eng_Latn","advent calendar 2025 for girls","2025年女孩款圣诞倒数日历"
"eng_Latn","hanging advent calendar","悬挂式圣诞倒数日历"
"eng_Latn","advent calendar 2025 for teen girls","2025年少女款圣诞倒数日历"
"eng_Latn","advent calendar 2025 amazon","2025年亚马逊圣诞倒数日历"
"eng_Latn","whiskey advent calendar for adults","成人威士忌倒数日历"
"eng_Latn","advent calendar boxes empty","圣诞倒数日历盒空了"
"eng_Latn","advent calendar tea","圣诞倒数日历茶"
"eng_Latn","bts advent calendar","BTS 圣诞倒数日历"
"eng_Latn","advent calendars for teen boys","青少年男孩的降临日历"
"eng_Latn","bird advent calendar","鸟类主题的倒数日历"
"eng_Latn","bitty pop advent calendar","小块泡泡日历"
"eng_Latn","calendar advent","日历降临"
"eng_Latn","disney princess advent calendar 2025","2025年迪士尼公主倒数日历"
"eng_Latn","blank advent calendar","空白圣诞日历"
"eng_Latn","friends advent calendar","朋友降临日历"
"eng_Latn","religious advent calendar 2025","2025年宗教主题的圣诞节倒数日历"
"eng_Latn","elf on the shelf advent calendar","架子上的小精灵降临日历"
"eng_Latn","lego nativity advent calendar 2025","乐高耶稣诞生倒数日历2025"
"eng_Latn","advent calendar 2025 for boys","2025年男孩款圣诞倒数日历"
"eng_Latn","guitar advent calendar","吉他降临日历"
"eng_Latn","tween girl advent calendar 2025","2025年女孩间谍历险日历"
"eng_Latn","cars advent calendar","汽车主题的倒数日历"
"eng_Latn","peppa pig advent calendar 2025","《小猪佩奇》2025年圣诞倒数日历"
"eng_Latn","advent calendar 2025 skincare","2025年护肤日历"
"eng_Latn","advent calendar disney","迪士尼圣诞倒数日历"
"eng_Latn","dragon advent calendar","龙年倒计时日历"
"eng_Latn","advent calendar sephora","丝芙兰圣诞倒数日历"
"eng_Latn","advent calendar for girls 8-10","8-10岁女孩的降临日历"
"eng_Latn","amazon advent beauty calendar 2025","亚马逊2025年圣诞美丽日历"
"eng_Latn","woobles advent calendar","摇摆的圣诞倒数日历"
"eng_Latn","jurassic world advent calendar","侏罗纪世界倒数日历"
"eng_Latn","advent calendar anime","降临日历动画"
"eng_Latn","pokemon card advent calendar","口袋妖怪卡片日历"
"eng_Latn","advent calendar teen","青少年倒数日历"
"eng_Latn","lego harry potter advent calendar","乐高哈利波特主题的倒数日历"
"eng_Latn","national lampoon's advent calendar","《国家讽刺》的降临日历"
"eng_Latn","advent calendar hot wheels","倒计时日历风火轮玩具"
"eng_Latn","spa advent calendar 2025","2025年水疗日历"
"eng_Latn","toddler advent calendar 2025 girls","2025年女孩款幼儿圣诞倒数日历"
"eng_Latn","peppa pig advent calendar","小猪佩奇圣诞倒数日历"
"eng_Latn","advent calendars kids","儿童圣诞倒数日历"
"eng_Latn","basketball advent calendar","篮球主题的倒数日历"
"eng_Latn","empty advent calendar boxes","空的圣诞日历盒"
"eng_Latn","demon slayer advent calendar 2025","《鬼灭之刃》2025年倒数日历"
"eng_Latn","lindt chocolate advent calendar","瑞士莲巧克力圣诞倒数日历"
"eng_Latn","building block advent calendar 2025","积木式2025年圣诞倒数日历"
"eng_Latn","men's advent calendar","男士圣诞倒数日历"
"eng_Latn","advent calendar squishmallow","圣诞倒数日历软糯球"
"eng_Latn","burts bees advent calendar 2025","2025年伯特蜂日历"
"eng_Latn","couples advent calendar","情侣款圣诞倒数日历"
"eng_Latn","rubber duck advent calendar","橡皮鸭倒数日历"
"eng_Latn","mini brand advent calendar","迷你品牌圣诞倒数日历"
"eng_Latn","survival kit advent calendar","求生包式圣诞倒数日历"
"eng_Latn","sanrio advent calendar 2025","三丽鸥2025年圣诞倒数日历"
"eng_Latn","sonic advent calendar","索尼克主题的倒数日历"
"eng_Latn","advent calendar for toddler boy","男童幼儿倒数日历"
"eng_Latn","stationery advent calendar","文具式圣诞倒数日历"
"eng_Latn","3d printed advent calendar 2025","2025年3D打印圣诞倒数日历"
"eng_Latn","peanuts advent calendar 2025","2025年花生倒数日历"
"eng_Latn","fun advent calendar","有趣的圣诞倒数日历"
"eng_Latn","jurassic park advent calendar 2025","2025年侏罗纪公园主题倒数日历"
"eng_Latn","advent calendar slime","日历黏液"
"eng_Latn","funny advent calendar 2025","2025年趣味圣诞倒数日历"
"eng_Latn","advent calendar fishing","倒计时钓鱼日历"
"eng_Latn","women advent calendar","女士节日日历"
"eng_Latn","sheglam advent calendar","sheglam 圣诞倒数日历"
"eng_Latn","advent calendar roblox","罗布乐思（Roblox）的降临日历"
"eng_Latn","bigfoot advent calendar","大脚怪倒数日历"
"eng_Latn","popcorn advent calendar","爆米花倒数日历"
"eng_Latn","advent calendars candy","圣诞日历糖果"
"eng_Latn","christmas advent calendars for adults","成人圣诞倒数日历"
"eng_Latn","really cool advent calendars","非常酷的圣诞倒数日历"
"eng_Latn","korean skincare advent calendar","韩国护肤日历"
"eng_Latn","charm bracelet advent calendar","手链式圣诞倒数日历"
"eng_Latn","survival kit advent calendar 2025","2025年求生包圣诞倒数日历"
"eng_Latn","advent calendar for babies","婴儿降临日历"
"eng_Latn","mystery advent calendar 2025","2025年神秘降临日历"
"eng_Latn","advent calendar funko","Funko圣诞倒数日历"
"eng_Latn","adult advent calendar 2025 for couples","2025年情侣款成人历险日历"
"eng_Latn","five nights at freddy's advent calendar","《玩具熊的五夜》圣诞倒数日历"
"eng_Latn","reeses advent calendar 2025","2025年reeses圣诞倒数日历"
"eng_Latn","alcohol advent calendar","酒精日历"
"eng_Latn","bibliophile advent calendar","藏书家倒数日历"
"eng_Latn","pokemon card advent calendar 2025","2025年口袋妖怪卡片圣诞倒数日历"
"eng_Latn","train advent calendar 2025","2025年火车主题圣诞倒数日历"
"eng_Latn","nfl advent calendar","美国国家橄榄球联盟（NFL）倒数日历"
