source_language,source_text,translated_text
"eng_Latn","wwe advent calendar 2025","2025年WWE圣诞倒数日历"
"eng_Latn","fnaf advent calendar","FNAF圣诞倒数日历"
"eng_Latn","lego christmas advent calendar","乐高圣诞倒数日历"
"eng_Latn","advent calendars lego","乐高圣诞倒数日历"
"eng_Latn","redbull advent calendar 2025","2025年红牛圣诞倒数日历"
"eng_Latn","3d printed advent calendar","3D打印圣诞倒数日历"
"eng_Latn","advent calendar mini brands","Mini Brands圣诞倒数日历"
"eng_Latn","teen advent calendar 2025 girls","2025年青少年女孩圣诞倒数日历"
"eng_Latn","book lovers advent calendar","书籍爱好者圣诞倒数日历"
"eng_Latn","monster jam advent calendar","Monster Jam圣诞倒数日历"
"eng_Latn","beetles advent calendar","Beetles圣诞倒数日历"
"eng_Latn","playdoh advent calendar 2025","2025年Play-Doh圣诞倒数日历"
"eng_Latn","beef jerky advent calendar 2025","2025年肉干圣诞倒数日历"
"eng_Latn","cheese advent calendar 2025","2025年奶酪圣诞倒数日历"
"eng_Latn","keurig advent calendar 2025","2025年keurig圣诞倒数日历"
"eng_Latn","dice advent calendar","骰子圣诞倒数日历"
"eng_Latn","lego city advent calendar","乐高城市圣诞倒数日历"
"eng_Latn","nail advent calendar","指甲护理圣诞倒数日历"
"eng_Latn","cadbury advent calendar 2025","2025年吉百利圣诞倒数日历"
"eng_Latn","playmobil advent calendar 2025","2025年Playmobil圣诞倒数日历"
"eng_Latn","diamond painting advent calendar","钻石画圣诞倒数日历"
"eng_Latn","snoopy advent calendar","史努比圣诞倒数日历"
"eng_Latn","star wars lego advent calendar 2025","2025年《星球大战》乐高圣诞倒数日历"
"eng_Latn","advent calendar chocolate 2025","2025年巧克力圣诞倒数日历"
"eng_Latn","fishing lure advent calendar","钓鱼诱饵圣诞倒数日历"
"eng_Latn","survival advent calendar","生存圣诞倒数日历"
"eng_Latn","lego advent calendar 2025 flowers","2025年乐高花卉圣诞倒数日历"
"eng_Latn","ulta advent calendar","ULTA圣诞倒数日历"
"eng_Latn","gabby dollhouse advent calendar 2025","2025年《盖比的娃娃屋》圣诞倒数日历"
"eng_Latn","advent calendar skincare","护肤圣诞倒数日历"
"eng_Latn","girl advent calendar","女孩圣诞倒数日历"
"eng_Latn","christmas vacation advent calendar","圣诞假期圣诞倒数日历"
"eng_Latn","escape room advent calendar","密室逃脱圣诞倒数日历"
"eng_Latn","bonne maman advent calendar","Bonne Maman圣诞倒数日历"
"eng_Latn","laneige advent calendar","laneige圣诞倒数日历"
"eng_Latn","snack advent calendar","零食圣诞倒数日历"
"eng_Latn","lego nativity advent calendar","乐高马槽圣诞倒数日历"
"eng_Latn","dog advent calendar 2025 treats","2025年狗狗零食圣诞倒数日历"
"eng_Latn","gnome advent calendar","地精圣诞倒数日历"
"eng_Latn","minecraft lego advent calendar 2025","2025年《我的世界》乐高圣诞倒数日历"
"eng_Latn","men advent calendar","男士圣诞倒数日历"
"eng_Latn","wine advent calendar","葡萄酒圣诞倒数日历"
"eng_Latn","jam advent calendar 2025","2025年果酱圣诞倒数日历"
"eng_Latn","clue advent calendar","线索圣诞倒数日历"
"eng_Latn","universal yums advent calendar","universalyums圣诞倒数日历"
"eng_Latn","lego friends advent calendar","乐高《老友记》圣诞倒数日历"
"eng_Latn","chocolate advent calendars","巧克力圣诞倒数日历"
"eng_Latn","ornament advent calendar 2025","2025年装饰品圣诞倒数日历"
"eng_Latn","2025 advent calendar kids","2025年儿童圣诞倒数日历"
"eng_Latn","taba squishy advent calendar","Taba解压玩具圣诞倒数日历"
"eng_Latn","advent calendar jewelry","珠宝首饰圣诞倒数日历"
"eng_Latn","one piece advent calendar 2025","2025年《海贼王》圣诞倒数日历"
"eng_Latn","hockey advent calendar 2025","2025年冰球圣诞倒数日历"
"eng_Latn","advent calendar for boys 10-12 years","男孩1012圣诞倒数日历"
"eng_Latn","advent calendar for couples","情侣圣诞倒数日历"
"eng_Latn","advent calendar 2025 adults","2025年成人圣诞倒数日历"
"eng_Latn","bath bomb advent calendar 2025","2025年沐浴球圣诞倒数日历"
"eng_Latn","eos advent calendar 2025","2025年eos圣诞倒数日历"
"eng_Latn","advent calendar box","盒子圣诞倒数日历"
"eng_Latn","schleich advent calendar","Schleich圣诞倒数日历"
"eng_Latn","beer advent calendar 2025","2025年啤酒圣诞倒数日历"
"eng_Latn","l oreal advent calendar","欧莱雅圣诞倒数日历"
"eng_Latn","advent calendars beauty","美妆圣诞倒数日历"
"eng_Latn","advent calendar toddler","幼儿圣诞倒数日历"
"eng_Latn","christmas advent calendar 2025 kids","2025年儿童圣诞倒数日历"
"eng_Latn","disney doorables advent calendar","迪士尼Disney Doorables圣诞倒数日历"
"eng_Latn","wooden advent calendar with drawers","木质抽屉圣诞倒数日历"
"eng_Latn","harry potter lego advent calendar","《哈利·波特》乐高圣诞倒数日历"
"eng_Latn","frozen advent calendar 2025","2025年《冰雪奇缘》圣诞倒数日历"
"eng_Latn","mini book advent calendar 2025","2025年迷你书籍圣诞倒数日历"
"eng_Latn","disney princess advent calendar","迪士尼公主圣诞倒数日历"
"eng_Latn","sock advent calendar","袜子圣诞倒数日历"
"eng_Latn","lip gloss advent calendar 2025","2025年唇彩圣诞倒数日历"
"eng_Latn","top 10 children's advent calendars","精选10款儿童s圣诞倒数日历"
"eng_Latn","kpop demon hunter advent calendar","《KPop恶魔猎人》圣诞倒数日历"
"eng_Latn","sol de janeiro advent calendar","Sol de Janeiro圣诞倒数日历"
"eng_Latn","squishmallows advent calendar 2025","2025年Squishmallows圣诞倒数日历"
"eng_Latn","escape room advent calendar 2025","2025年密室逃脱圣诞倒数日历"
"eng_Latn","moriah elizabeth advent calendar","moriahelizabeth圣诞倒数日历"
"eng_Latn","advent calendar adult","成人圣诞倒数日历"
"eng_Latn","hot sauce advent calendar 2025","2025年辣椒酱圣诞倒数日历"
"eng_Latn","frozen advent calendar","《冰雪奇缘》圣诞倒数日历"
"eng_Latn","my holidays are booked advent calendar","My Holidays Are Booked圣诞倒数日历"
"eng_Latn","book advent calendar 2025 adult","2025年书籍成人圣诞倒数日历"
"eng_Latn","men's advent calendar 2025","2025年男士s圣诞倒数日历"
"eng_Latn","advent calendar 2025 tea","2025年茶叶圣诞倒数日历"
"eng_Latn","24 day advent calendar","24天圣诞倒数日历"
"eng_Latn","advent calendar perfume","香水圣诞倒数日历"
"eng_Latn","teenage boy advent calendar","青少年男孩圣诞倒数日历"
"eng_Latn","glow recipe advent calendar","Glow Recipe圣诞倒数日历"
"eng_Latn","squishy advent calendar","解压玩具圣诞倒数日历"
"eng_Latn","advent calendar reusable","可重复使用圣诞倒数日历"
"eng_Latn","dice advent calendar 2025","2025年骰子圣诞倒数日历"
"eng_Latn","highland cow advent calendar","苏格兰高地牛圣诞倒数日历"
"eng_Latn","peanuts advent calendar","花生漫画圣诞倒数日历"
"eng_Latn","advent calendar for teen boy","青少年男孩圣诞倒数日历"
"eng_Latn","kid advent calendar","儿童圣诞倒数日历"
"eng_Latn","exit the game advent calendar","EXIT: The Game圣诞倒数日历"
"eng_Latn","kitsch advent calendar 2025","2025年kitsch圣诞倒数日历"
"eng_Latn","mini brand advent calendar 2025","2025年Mini 品牌圣诞倒数日历"
"eng_Latn","advent calendar stuffers","圣诞倒数日历填充物"
"eng_Latn","advent puzzle calendar 2025","2025年拼图圣诞倒数日历"
"eng_Latn","make up advent calendar","彩妆圣诞倒数日历"
"eng_Latn","sports advent calendar","运动圣诞倒数日历"
"eng_Latn","elf makeup advent calendar","e.l.f.彩妆圣诞倒数日历"
"eng_Latn","advent calendar 2025 pokemon","2025年宝可梦圣诞倒数日历"
"eng_Latn","stationery advent calendar 2025","2025年文具圣诞倒数日历"
"eng_Latn","advent calendar for pets","pets圣诞倒数日历"
"eng_Latn","pandora advent calendar","Pandora圣诞倒数日历"
"eng_Latn","football advent calendar","足球圣诞倒数日历"
"eng_Latn","womens advent calendar","女士圣诞倒数日历"
"eng_Latn","teen boys advent calendar 2025","2025年青少年男孩圣诞倒数日历"
"eng_Latn","advent calendar mini toys","迷你玩具圣诞倒数日历"
"eng_Latn","dachshund advent calendar 2025","2025年dachshund圣诞倒数日历"
"eng_Latn","candle advent calendar","蜡烛圣诞倒数日历"
"eng_Latn","advent calendar puzzle 2025","2025年拼图圣诞倒数日历"
"eng_Latn","soccer advent calendar","足球圣诞倒数日历"
"eng_Latn","tequila advent calendar","龙舌兰酒圣诞倒数日历"
"eng_Latn","nail advent calendar 2025","2025年指甲护理圣诞倒数日历"
"eng_Latn","christmas calendar countdown","圣诞倒计时日历"
"eng_Latn","schleich advent calendar 2025","2025年Schleich圣诞倒数日历"
"eng_Latn","k pop advent calendar 2025","2025年kPop圣诞倒数日历"
"eng_Latn","cologne advent calendar","男士香水圣诞倒数日历"
"eng_Latn","advent calendar for adults women","成人女士圣诞倒数日历"
"eng_Latn","advent calendar 2025 harry potter","2025年《哈利·波特》圣诞倒数日历"
"eng_Latn","beer advent calendar","啤酒圣诞倒数日历"
"eng_Latn","advent calendars￼","圣诞倒数日历"
"eng_Latn","advent calendar 2025 perfume","2025年香水圣诞倒数日历"
"eng_Latn","advent calendar books","书籍圣诞倒数日历"
"eng_Latn","bird advent calendar 2025","2025年鸟类圣诞倒数日历"
"eng_Latn","advent calendar bags","袋子圣诞倒数日历"
"eng_Latn","car advent calendar","汽车圣诞倒数日历"
"eng_Latn","chocolate advent calendar 2025 for adults","2025年巧克力成人圣诞倒数日历"
"eng_Latn","city lego advent calendar","城市乐高圣诞倒数日历"
"eng_Latn","avent calendar","圣诞倒数日历"
"eng_Latn","chocolate advent calendar 2025 kids","2025年巧克力儿童圣诞倒数日历"
"eng_Latn","refillable advent calendar","可重复填充圣诞倒数日历"
"eng_Latn","teen girls advent calendar 2025","2025年青少年女孩圣诞倒数日历"
"eng_Latn","horse advent calendar","马匹圣诞倒数日历"
"eng_Latn","train advent calendar","火车圣诞倒数日历"
"eng_Latn","advent calendar 2025 for kids","2025年儿童圣诞倒数日历"
"eng_Latn","advent calendar minecraft","《我的世界》圣诞倒数日历"
"eng_Latn","advent calendar craft","手工圣诞倒数日历"
"eng_Latn","wine advent calendar 2025 adult","2025年葡萄酒成人圣诞倒数日历"
"eng_Latn","diamond art advent calendar","钻石艺术圣诞倒数日历"
"eng_Latn","capybara advent calendar","水豚圣诞倒数日历"
"eng_Latn","puzzle advent calendar 2025 adult","2025年拼图成人圣诞倒数日历"
"eng_Latn","rock advent calendar 2025","2025年摇滚圣诞倒数日历"
"eng_Latn","advent calendar empty boxes to fill","空白盒子可填充圣诞倒数日历"
"eng_Latn","dungeons and dragons advent calendar","Dungeons & Dragons圣诞倒数日历"
"eng_Latn","advent calendar for cats","猫咪圣诞倒数日历"
"eng_Latn","cool advent calendars","酷圣诞倒数日历"
"eng_Latn","family advent calendar","家庭圣诞倒数日历"
"eng_Latn","kpop demon hunters advent calendar 2025","2025年《K-pop恶魔猎人》圣诞倒数日历"
"eng_Latn","wwii aircraft advent calendar","二战飞机圣诞倒数日历"
"eng_Latn","advent calendar 2025 for girls","2025年女孩圣诞倒数日历"
"eng_Latn","hanging advent calendar","悬挂式圣诞倒数日历"
"eng_Latn","advent calendar 2025 for teen girls","2025年青少年女孩圣诞倒数日历"
"eng_Latn","advent calendar 2025 amazon","2025年亚马逊圣诞倒数日历"
"eng_Latn","whiskey advent calendar for adults","威士忌成人圣诞倒数日历"
"eng_Latn","advent calendar boxes empty","盒子空白圣诞倒数日历"
"eng_Latn","advent calendar tea","茶叶圣诞倒数日历"
"eng_Latn","bts advent calendar","bts圣诞倒数日历"
"eng_Latn","advent calendars for teen boys","青少年男孩圣诞倒数日历"
"eng_Latn","bird advent calendar","鸟类圣诞倒数日历"
"eng_Latn","bitty pop advent calendar","bittyPop圣诞倒数日历"
"eng_Latn","calendar advent","圣诞倒数日历"
"eng_Latn","disney princess advent calendar 2025","2025年迪士尼公主圣诞倒数日历"
"eng_Latn","blank advent calendar","空白圣诞倒数日历"
"eng_Latn","friends advent calendar","《老友记》圣诞倒数日历"
"eng_Latn","religious advent calendar 2025","2025年宗教圣诞倒数日历"
"eng_Latn","elf on the shelf advent calendar","The Elf on the Shelf圣诞倒数日历"
"eng_Latn","lego nativity advent calendar 2025","2025年乐高马槽圣诞倒数日历"
"eng_Latn","advent calendar 2025 for boys","2025年男孩圣诞倒数日历"
"eng_Latn","guitar advent calendar","吉他圣诞倒数日历"
"eng_Latn","tween girl advent calendar 2025","2025年青少年女孩圣诞倒数日历"
"eng_Latn","cars advent calendar","汽车总动员圣诞倒数日历"
"eng_Latn","peppa pig advent calendar 2025","2025年《小猪佩奇》圣诞倒数日历"
"eng_Latn","advent calendar 2025 skincare","2025年护肤圣诞倒数日历"
"eng_Latn","advent calendar disney","迪士尼圣诞倒数日历"
"eng_Latn","dragon advent calendar","龙圣诞倒数日历"
"eng_Latn","advent calendar sephora","丝芙兰圣诞倒数日历"
"eng_Latn","advent calendar for girls 8-10","女孩810圣诞倒数日历"
"eng_Latn","amazon advent beauty calendar 2025","2025年亚马逊美妆圣诞倒数日历"
"eng_Latn","woobles advent calendar","woobles圣诞倒数日历"
"eng_Latn","jurassic world advent calendar","侏罗纪世界圣诞倒数日历"
"eng_Latn","advent calendar anime","动漫圣诞倒数日历"
"eng_Latn","pokemon card advent calendar","宝可梦卡片圣诞倒数日历"
"eng_Latn","advent calendar teen","青少年圣诞倒数日历"
"eng_Latn","lego harry potter advent calendar","乐高《哈利·波特》圣诞倒数日历"
"eng_Latn","national lampoon's advent calendar","National Lampoon圣诞倒数日历"
"eng_Latn","advent calendar hot wheels","风火轮圣诞倒数日历"
"eng_Latn","spa advent calendar 2025","2025年SPA圣诞倒数日历"
"eng_Latn","toddler advent calendar 2025 girls","2025年幼儿女孩圣诞倒数日历"
"eng_Latn","peppa pig advent calendar","《小猪佩奇》圣诞倒数日历"
"eng_Latn","advent calendars kids","儿童圣诞倒数日历"
"eng_Latn","basketball advent calendar","篮球圣诞倒数日历"
"eng_Latn","empty advent calendar boxes","空白盒子圣诞倒数日历"
"eng_Latn","demon slayer advent calendar 2025","2025年《鬼灭之刃》圣诞倒数日历"
"eng_Latn","lindt chocolate advent calendar","瑞士莲巧克力圣诞倒数日历"
"eng_Latn","building block advent calendar 2025","2025年积木圣诞倒数日历"
"eng_Latn","men's advent calendar","男士s圣诞倒数日历"
"eng_Latn","advent calendar squishmallow","Squishmallows圣诞倒数日历"
"eng_Latn","burts bees advent calendar 2025","2025年Burt's Bees圣诞倒数日历"
"eng_Latn","couples advent calendar","情侣圣诞倒数日历"
"eng_Latn","rubber duck advent calendar","橡皮鸭圣诞倒数日历"
"eng_Latn","mini brand advent calendar","Mini 品牌圣诞倒数日历"
"eng_Latn","survival kit advent calendar","生存套装圣诞倒数日历"
"eng_Latn","sanrio advent calendar 2025","2025年三丽鸥圣诞倒数日历"
"eng_Latn","sonic advent calendar","索尼克圣诞倒数日历"
"eng_Latn","advent calendar for toddler boy","幼儿男孩圣诞倒数日历"
"eng_Latn","stationery advent calendar","文具圣诞倒数日历"
"eng_Latn","3d printed advent calendar 2025","2025年3D打印圣诞倒数日历"
"eng_Latn","peanuts advent calendar 2025","2025年花生漫画圣诞倒数日历"
"eng_Latn","fun advent calendar","趣味圣诞倒数日历"
"eng_Latn","jurassic park advent calendar 2025","2025年侏罗纪公园圣诞倒数日历"
"eng_Latn","advent calendar slime","史莱姆圣诞倒数日历"
"eng_Latn","funny advent calendar 2025","2025年趣味圣诞倒数日历"
